"PaymentID";"CustomerID";"Amount";"Card_Number";"Card_Type";"Payment_Date";"Payment_Status";"Payment_Method"
"49446fbb-f03b-487e-95ad-38cc8a864aac";"0598331b-f388-41f1-8f0a-aa9508df945f";69.57;"374288918169979";"americanexpress";"2024-11-14 05:12:58";"3";"1fhic"
"497030ac-5573-44b9-bd5c-fbee5dfad688";"43c7710c-69d1-4b59-89a2-be458001086e";82.33;"372301728032287";"americanexpress";"2024-07-15 09:18:37";"2";"1fhic"
"4abb2750-e140-4289-aeae-fdff7832ba79";"c7f53e2b-2063-4555-b862-a053a5a149d7";225.4;"346934585089124";"americanexpress";"2024-05-16 12:57:22";"2";"1fhic"
"4b1747c3-d7f7-4246-b0e1-ebedb66eabab";"9b08a27b-47e5-4ffa-9d17-6faeaa47eb2b";202.95;"374622642817059";"americanexpress";"2024-04-07 19:01:35";"1";"1fhic"
"4b4c76b1-b497-4f21-9901-39a741ebf1be";"0007786c-470f-4cbd-887b-5722f94e7ffe";214.17;"4.01796E+15";"visa";"2024-09-21 17:15:26";"2";"1fhic"
"4b60d968-dfa2-4c7b-b65c-bb7b98f7e64d";"9faf9372-2656-490f-a7fc-a73b6b62f250";146.63;"5180246574863163";"mastercard";"2024-02-13 07:21:40";"2";"1fhic"
"4b9ffecd-bc79-41f2-b4b6-323f60a52ac8";"72d6e2d8-d51d-4a14-8453-98bce144b9b4";156.15;"372522883131008";"americanexpress";"2024-09-24 17:03:17";"2";"1fhic"
"4be83f39-ec66-4413-bc97-c6ebe98e9c95";"2c46d821-9edc-4a80-bf09-74ae04c608d2";35.9;"348430292160058";"americanexpress";"2024-08-01 05:13:20";"1";"1fhic"
"4bf3ec20-0c95-47fa-8051-0ad94fc73601";"b581be07-5157-461e-b9c2-1884df920cde";155.99;"4041592813216";"visa";"2024-04-17 06:52:12";"2";"1fhic"
"4c0c5e09-5929-4683-8d0a-d365937c4bbf";"3cd2e521-37e6-4cce-bd82-59265231dcc3";31.54;"5007666175342856";"mastercard";"2024-01-11 11:16:04";"2";"1fhic"
"4c1022c6-6d95-4b60-b4b7-f41af1e42ef2";"a6af23f1-1e38-4273-b694-0b8df43dd571";218.57;"5108758306654933";"mastercard";"2024-01-07 04:55:56";"2";"1fhic"
"4c370e62-3593-4c56-8cf0-7dccdcab4ddf";"22f939f9-4d62-4ae8-af1e-19fb79435825";227.4;"5002353229185756";"mastercard";"2024-10-20 09:54:22";"2";"1fhic"
"4c3f629d-1cd5-4c9d-87e4-99355ab15e4f";"39d7c570-7445-4e68-9e19-0c1a2c5ab5bf";63.11;"5498401239259219";"mastercard";"2024-07-11 20:23:33";"1";"1fhic"
"4c53741c-1756-4987-8031-84c7216976c3";"d1ad3b48-2ed2-4176-b798-523b53294352";226.69;"5220045998780967";"mastercard";"2024-03-21 01:26:28";"2";"1fhic"
"4c723701-0576-40f1-bdba-b6bf531dde59";"00eaf99d-5f02-4e4f-aed6-50a32715fa42";187.62;"5423807503570265";"mastercard";"2024-12-07 00:17:30";"2";"1fhic"
"4cb7ead9-d26f-43b3-b5c3-5a04c7b05d0e";"1c9a3c17-90b0-4717-8646-7ce607ba4d42";27.54;"5007665524650837";"mastercard";"2024-03-13 10:52:41";"3";"1fhic"
"4ceb1b21-ee47-413b-be21-de283b960b81";"b784c11e-8437-4b55-be8b-e803af67ef0a";137.6;"337941347192667";"americanexpress";"2024-12-24 08:04:32";"1";"1fhic"
"4d91d0a6-df3a-47e9-be80-9cd86948d25c";"6beb45ba-97a7-44ad-99d7-8fb0f13a950d";234.96;"5501857891937332";"mastercard";"2024-08-19 15:55:22";"2";"1fhic"
"4daa9753-c456-4a8a-bf97-52debc247443";"39473819-2251-4703-8df5-d4ea89bfac9d";207.9;"372301003192467";"americanexpress";"2024-04-28 09:46:10";"1";"1fhic"
"4e47e0e8-b3cc-49cf-9b99-c5df3a17cdc5";"4c5e3ee9-00a0-4809-a10d-060737a7258a";249.25;"337941011260675";"americanexpress";"2024-07-28 18:42:14";"3";"1fhic"
"4e49fa20-91a4-48a4-88b5-41a707054384";"48226202-cebb-4a44-aa46-1eca16a0ad32";171.33;"4217456384086";"visa";"2024-03-23 04:45:38";"2";"1fhic"
"4f3c888f-f2dc-464e-a6db-a32de213e884";"db200291-1319-41f5-ac88-e5451971ee28";17.26;"4017959371507039";"visa";"2024-10-17 17:13:14";"2";"1fhic"
"4f80c63c-f8ca-44a7-b9d8-c854b77b042f";"05dc7806-9121-4203-8c52-71c1e16e891d";77.03;"5505754248683931";"mastercard";"2024-02-11 16:35:39";"2";"1fhic"
"5058292e-21b3-4105-b581-45086c6a12c8";"c9d25aa7-9945-4717-bf0b-44d83ae30424";217.79;"5176210364045643";"mastercard";"2024-07-29 02:37:45";"2";"1fhic"
"507c6cde-a163-4a2d-87d9-888ad014084b";"aa12d032-a89f-4a37-bd44-b47ec11210e3";61.57;"4041597413053";"visa";"2024-11-21 07:01:26";"2";"1fhic"
"50a21484-f0a2-4617-bb58-6e9298201bd6";"b4fc7ce4-f4d6-4bbc-8449-9ef19261ca56";14.99;"372301074579287";"americanexpress";"2024-02-06 02:29:25";"2";"1fhic"
"50ff788d-0872-41a8-aff5-0ed35e9fdd26";"3bdff235-f535-4195-b948-e1c73861a2e2";75.96;"5002357112864344";"mastercard";"2024-07-08 13:56:14";"3";"1fhic"
"5106ec64-6fc3-4183-9dd1-4a4b45f16c3a";"3a989fa2-f2bd-4606-9eec-abd8ddad3055";82.31;"4041376482394";"visa";"2024-01-06 17:33:29";"2";"1fhic"
"5143a67e-bb33-426f-868c-4cdcea695195";"163c2cdf-2d0a-4c09-8bac-15c35ddf5702";67.85;"5048373079523258";"mastercard";"2024-02-11 18:43:28";"2";"1fhic"
"5162bb5b-23c3-433a-a3ba-6a4d1eac0509";"0af2663d-3c78-4bcb-90fb-5be0fb4acb11";101.94;"346491948124312";"americanexpress";"2024-05-05 12:40:27";"1";"1fhic"
"51e87aa1-ef54-4c53-ab5b-62ac268c2e3b";"6c2f17ca-bba9-4622-803d-55c46eb5acb0";111.1;"4126342541757578";"visa";"2024-12-05 03:27:04";"1";"1fhic"
"5227588e-520b-43dc-9b67-34bdcd26cac1";"1c444ab7-ea8a-4cd0-8ad4-6acfddae9331";38.39;"4041598547003489";"visa";"2024-02-03 14:33:53";"3";"1fhic"
"523177e8-0655-4b3d-baf7-814a33cf36ea";"caf4b30e-5706-4369-a47a-3f1b9cff6323";102.12;"5100138034520532";"mastercard";"2024-11-28 00:13:04";"1";"1fhic"
"52534246-7da5-4aac-bdae-06d4e22f0aa2";"7075da5c-fbc6-4289-9a7a-05f79f1d610d";73.84;"5100176668197425";"mastercard";"2024-09-19 18:44:43";"2";"1fhic"
"52f94267-ae07-4597-9047-1bed8b318b9c";"9a24f042-05b2-4dfb-9e59-762a9700efd4";245.11;"5.1501E+15";"mastercard";"2024-02-10 04:11:39";"2";"1fhic"
"5332f308-d89f-42d0-9e28-0fa2c3dbf6af";"84ebf57a-9286-41fa-9e7e-1e702e1137ae";38.38;"5153013259276373";"mastercard";"2024-05-02 21:21:35";"2";"1fhic"
"534ba779-d8dc-45e0-91c4-33b680d7332a";"3afd7dc9-4209-472c-91f9-6efc20111b5a";208.8;"4406308791917";"visa";"2024-11-04 02:51:36";"1";"1fhic"
"53623135-8bf4-4e4a-b855-f25d6be445f9";"e4873fae-bd62-4c06-a2fa-824a39c10027";50.99;"5007667131901025";"mastercard";"2024-01-04 17:25:47";"2";"1fhic"
"53b0373f-2638-44f9-9450-5978870dea50";"60021114-d677-4003-acf3-f1a3a25a29e0";112.6;"4041377885295282";"visa";"2024-06-30 12:26:02";"2";"1fhic"
"53b35bed-2333-4f48-9829-fb1e52f77e75";"8555a6fe-5cef-4c2d-a4b4-4b0d3a4afcd2";244.78;"374283924707912";"americanexpress";"2024-05-01 21:47:58";"1";"1fhic"
"542512cf-efeb-434b-a8f6-f08d700089fd";"c56b4479-86ed-4ea0-b7f1-28dac479fdb9";47.19;"5100140030281325";"mastercard";"2024-02-15 08:34:55";"2";"1fhic"
"54408af0-1593-4729-8cc3-0d20aaedcc2c";"90d1c919-916f-4d55-8844-3308e58f4d1b";99.48;"5280022453812707";"mastercard";"2024-03-03 03:21:06";"1";"1fhic"
"5581dc3d-ee07-428c-8194-e93537121c7f";"8afc42c3-3d0d-4d6d-b0cb-da2dfb1f8b35";40.16;"372301375951870";"americanexpress";"2024-11-05 11:30:36";"2";"1fhic"
"55dee257-679b-4464-afac-a097e017863b";"b613175c-aad2-494e-90ec-f6c980bc3c30";69.08;"372290959580405";"americanexpress";"2024-08-28 14:40:38";"2";"1fhic"
"55f0d14b-6a0f-49be-9a7b-e0914744eb0b";"f761ead1-b58b-4b7f-8f85-71871ed03b87";104.47;"4626024732859026";"visa";"2024-07-17 20:01:21";"2";"1fhic"
"56bee3ef-2d4d-4f38-ac1a-e1a77a8f33c8";"2a55c13d-6088-4d8c-9339-0cc5df275b0c";118.67;"4017955881094054";"visa";"2024-11-05 02:52:46";"2";"1fhic"
"56d57dfe-cdfa-43cc-95de-5ecfcbd51178";"ce9b2237-9e0a-4090-b244-4547a1bda3b3";125.35;"4413913446259";"visa";"2024-08-09 08:04:27";"3";"1fhic"
"57020d79-139a-448d-818e-ae8c2ab82833";"9b0ea69f-3a2a-4ac1-85c0-3d36685faf92";237.34;"4041599887672594";"visa";"2024-08-14 12:42:41";"2";"1fhic"
"5774b608-f4aa-4440-affe-55220c757493";"daa8f21c-02d6-4cee-803a-0f9847ba67f0";186.38;"5316784836135126";"mastercard";"2024-06-25 11:15:45";"1";"1fhic"
"57780279-cf4a-45db-8db9-a9e566b68f39";"4cca2cd9-0cc2-462a-89ff-84b9582302b4";144.53;"4041370852469";"visa";"2024-05-20 08:23:17";"2";"1fhic"
"57ec4963-7b8e-4ddf-9dc1-40ebd3c5b661";"48bd50f8-fcf8-4c0f-94fc-cea8ef8d2061";226.4;"5002359411021527";"mastercard";"2024-06-03 16:48:47";"3";"1fhic"
"58140d5e-2711-4d4e-8dbc-5811aa78cd92";"c1cad638-1f33-401c-acd7-8f5ee114e1ed";71.39;"372301502060330";"americanexpress";"2024-10-14 12:41:17";"3";"1fhic"
"58c54b1c-8e29-4ea5-a0a4-1a4c1798a3a7";"395cae8c-23d4-4c9b-8cc4-d22e70800ecb";101.57;"348227042143982";"americanexpress";"2024-11-15 22:09:44";"3";"1fhic"
"59399071-0863-4690-938d-64176f53bdd1";"516628d5-5b95-461b-8544-f44aa9c82ed1";44.63;"372301558910057";"americanexpress";"2024-02-14 20:38:52";"1";"1fhic"
"59805874-fc8f-44c0-8f8e-a46d4440b9c9";"5c826dde-1a4b-4d73-9bf6-08401a26af5b";207.64;"374283651715559";"americanexpress";"2024-10-30 08:56:29";"1";"1fhic"
"5a1fe97a-bcfd-4464-aa2d-e8deba887b58";"50911c76-cf19-4d1a-a1f9-aec3e5304680";82.78;"4041593858461822";"visa";"2024-04-27 06:58:09";"3";"1fhic"
"5a3aabec-af2b-4ea0-ac51-d00ac137b53a";"e4873fae-bd62-4c06-a2fa-824a39c10027";154.47;"372301080374921";"americanexpress";"2024-01-29 05:48:09";"2";"1fhic"
"5a3d93b3-c7e7-4e75-aa74-48f8ba03263a";"2432b899-a6bb-4c77-8934-25e2297216e8";204.74;"4041591794146762";"visa";"2024-04-02 09:55:34";"3";"1fhic"
"5a5df303-ce95-4760-80e0-11aa7710bbd3";"eb0742c9-275e-4b44-b9a6-30aca3c3b957";218.62;"4017956078265";"visa";"2024-11-29 17:09:47";"3";"1fhic"
"5abf32b3-0472-4a2b-8331-c01926b6af97";"791f3e38-dc7a-4bf7-b070-ea6a145fabe1";134.56;"374622066460063";"americanexpress";"2024-03-25 02:41:36";"2";"1fhic"
"5b9f7b56-cf7d-4944-8f1d-ce1b467daeb4";"3f329a96-4ce4-46da-a4fa-866d3447320b";91.23;"5108753251318527";"mastercard";"2024-01-19 00:36:58";"2";"1fhic"
"5bf72895-8494-430c-8e42-00d5f75912f0";"2cabde84-0d77-46f0-940f-56f455b206d9";223.42;"5108750087238937";"mastercard";"2024-07-03 16:42:48";"2";"1fhic"
"5c166274-c9d8-4883-856f-f39b94a34bed";"487c7359-8622-4941-a283-2609f2cee363";129.45;"374288643524746";"americanexpress";"2024-11-01 03:53:18";"2";"1fhic"
"5c97fde2-4519-4199-89de-fb48b09322c2";"a0ea887e-2b89-4b70-b393-d5e80bc52137";127.13;"374288676656746";"americanexpress";"2024-04-23 13:03:14";"3";"1fhic"
"5cd497c6-676a-4e8f-887a-e5f7cb254481";"07b3bc20-af6e-471c-9467-398c99c16752";36.85;"5.00767E+15";"mastercard";"2024-01-19 06:09:08";"1";"1fhic"
"5d1acb17-8ce8-4705-a2ae-bb430a62dfaa";"91d27042-0b1f-409c-b6c0-be8d24b5cd4c";117.99;"4041372094699903";"visa";"2024-08-11 19:21:10";"2";"1fhic"
"5d52f93e-3baf-4d57-8c7a-8769a549e15c";"e3c1a686-e6c9-4b1b-ad02-5c04feb29937";126.41;"374283231393265";"americanexpress";"2024-02-20 18:48:23";"2";"1fhic"
"5d5a5b23-a1ce-46ed-aba4-249fc74dcc16";"aec1d5cc-8754-4abe-9edf-db0bf2205f04";113.71;"5516110961808592";"mastercard";"2024-10-17 06:20:44";"1";"1fhic"
"5d97fea9-c9c4-4f72-b927-b2aa37e3c53c";"4798f002-6184-4b50-9f74-57be1b320510";162.68;"4041594370116";"visa";"2024-05-26 02:35:55";"1";"1fhic"
"5e1e8a86-9425-44e0-9f67-9852fd689709";"5297036d-c541-4875-a1f2-56a7bc8d76e8";163.36;"349830905306486";"americanexpress";"2024-11-01 14:16:43";"3";"1fhic"
"5ecd29b9-979a-4d71-90da-a16516a50c79";"c0b4fac0-008d-4e9d-9833-b6538dc9b2b9";146.68;"342175577427757";"americanexpress";"2024-06-07 03:35:02";"1";"1fhic"
"5ee4ac7c-97f9-483a-8f1e-4aeabdf0efb3";"284dfba7-d68f-435e-bd5a-7710ae8afd1f";100.66;"4255191645437683";"visa";"2024-11-12 21:44:50";"3";"1fhic"
"5f0a1359-e3c4-4e77-b20b-928d997e119f";"738f6702-e8b9-40ca-91a6-3fa9d4222d63";212.08;"4041376645362";"visa";"2024-01-11 06:39:50";"3";"1fhic"
"5f3fef84-07ea-482d-a50d-9b0c839f1e9a";"5e715515-3a22-4098-8dc7-6bc368bd9f62";66.14;"372301980782181";"americanexpress";"2024-02-26 01:31:35";"3";"1fhic"
"5f73a208-ddff-4cda-b53e-45b84abaebd8";"305dae6d-d93d-4853-8dac-e8d2e6fb6cf9";184.64;"5271984171535822";"mastercard";"2024-12-04 11:04:19";"3";"1fhic"
"5f78c81e-fcda-4e06-8fba-059bf2b3e37f";"623a4344-e475-4794-aa2c-cd8219b5853b";40.78;"4749169606019223";"visa";"2024-10-12 22:37:23";"1";"1fhic"
"60558cc6-9646-4268-9aa8-b5aa2e43a5bd";"b5a3861b-7906-4d6c-8a19-7fd0094f16aa";96.08;"337941439203794";"americanexpress";"2024-11-02 11:44:59";"2";"1fhic"
"6063c44b-1161-450d-9d0c-3b14a0878bdf";"caf4b30e-5706-4369-a47a-3f1b9cff6323";153.74;"4311145494230";"visa";"2024-06-18 10:22:53";"2";"1fhic"
"608cbd3a-7c81-4b3c-9d8a-76c24df054a0";"1055796d-d350-420f-b4d2-c069e08c7746";64.69;"4127048644621632";"visa";"2024-08-15 16:44:34";"3";"1fhic"
"609971dd-ea04-49a9-98fc-8d9c5ed57d72";"ec1d2725-4914-4331-b1f2-722723bf6d18";164.86;"4437015884372";"visa";"2024-04-27 16:32:43";"2";"1fhic"
"60f9cfac-2df9-4ac5-aa8c-234097b1caa9";"5e51bfcc-f000-4492-9a51-183cee11f6cd";63.04;"4017954074803";"visa";"2024-03-20 01:15:03";"1";"1fhic"
"618b1646-11ab-4782-9408-119ac402259e";"035febcb-bc46-4461-a6bf-ac885cbdd7d4";232.14;"372301230748503";"americanexpress";"2024-05-18 21:29:02";"3";"1fhic"
"625e98f2-995e-4f16-93a1-76c42362ba02";"65578c93-dafa-4018-a6a8-3366c60a5395";147.91;"4041594249351";"visa";"2024-01-21 01:45:21";"2";"1fhic"
"62a5dfaa-425b-4450-920f-b41216cb7955";"c01e75d1-77e3-40f7-bde9-92978358fed3";20.9;"5.58209E+15";"mastercard";"2024-02-22 07:05:07";"1";"1fhic"
"62b9392c-1851-4903-aeca-7fc04bb8873c";"d604cf9c-8026-4873-ab46-23f523ae4549";71.3;"337941509801188";"americanexpress";"2024-05-27 04:22:01";"2";"1fhic"
"62bd00eb-940f-4f4f-b8bc-a68bc16ea323";"543f1f63-7c5d-468d-92cc-2261daeb4bd3";20.08;"5513185631003116";"mastercard";"2024-06-12 13:32:48";"2";"1fhic"
"62ca10fa-b054-471f-911b-9d71a5940dd0";"21edf05c-b5da-4628-a09a-f703f7cf8f2e";137.66;"4.01796E+15";"visa";"2024-09-08 13:27:33";"2";"1fhic"
"64194248-2f62-4374-8a49-57de87be2b1e";"10fc335b-c628-41b1-978c-c1e08bf33718";112.18;"4041371988544";"visa";"2024-09-09 01:23:06";"3";"1fhic"
"6429315f-1b81-42f2-90ed-43456792a9f2";"df788f4b-1b61-4938-b01d-13533e021f13";213.39;"337941024147190";"americanexpress";"2024-07-12 22:23:14";"2";"1fhic"
"6462257f-24d2-4dc5-8b35-e3abfae79763";"f25715c7-132e-497e-853c-d8c304f158ab";150.22;"5388865457497763";"mastercard";"2024-10-16 20:44:41";"3";"1fhic"
"646946ce-591d-4025-944c-a153337883e6";"62d904c1-695d-48bf-be22-65cae1af0158";238.08;"372301826924708";"americanexpress";"2024-09-19 01:43:38";"2";"1fhic"
"648051ac-1a32-47d8-b878-fc456f1faec4";"7b9bdb75-2838-4936-86db-f921029b4d00";28.34;"4017952998912";"visa";"2024-04-28 11:58:49";"2";"1fhic"
"64896f49-c9f2-4851-84f7-1a44e33fda46";"78162784-5eef-4839-8390-467a8c348fec";154.66;"4041374195584";"visa";"2024-02-06 08:14:05";"3";"1fhic"
"64febe44-5cbe-49a8-9f48-2b64a60c6f98";"8b2b1e43-7cdf-4cbe-a25d-25f85ee7a9c5";151.06;"4041595916412";"visa";"2024-06-27 05:57:07";"2";"1fhic"
"6510ed41-9913-4b5f-8767-fabda633cd99";"8a171476-8ad6-4596-8891-90a1e078537c";113.1;"5100174903913128";"mastercard";"2024-04-03 22:02:46";"2";"1fhic"
"652a6610-7ef8-413d-bff7-f54efc445994";"6e05e8bd-e5df-4f89-a8f4-f265d8b74211";55.39;"344790428014410";"americanexpress";"2024-05-23 15:25:18";"2";"1fhic"
"654aa72e-52cd-4b64-bb08-1b8929145dc0";"a275b9f2-00f2-4aea-9e34-136776c020e6";242.54;"4017955020862";"visa";"2024-12-31 19:36:38";"2";"1fhic"
"655a1f4f-f14b-48f6-8c11-921bb341eaab";"91f6f23f-ad96-45fc-ba64-58f1f2ed76a4";120.46;"5002354137974547";"mastercard";"2024-07-07 01:35:12";"2";"1fhic"
"655cc217-0fb2-4bad-a504-bef30af696b9";"26ab00f7-231e-49d0-9983-d10ac7b1f079";101.92;"372301542734845";"americanexpress";"2024-01-31 10:02:09";"2";"1fhic"
"65aac74e-c05b-4bfd-9f84-ea1057505b9f";"e12d3068-cca3-477c-9579-aa40021731a3";201.37;"5100145351969366";"mastercard";"2024-04-17 16:49:30";"2";"1fhic"
"65bdd0bc-4e9b-4edd-b032-1d9e74fe53e8";"d8518a8b-ec9f-45ef-b8b7-32909c8b5d55";192.19;"374622754083011";"americanexpress";"2024-02-25 18:27:06";"2";"1fhic"
"65f3c26f-958e-4cf8-806e-f47e8f20cfc7";"507fa39c-1b73-4783-8bad-93acffb6c62b";142.33;"341236559058704";"americanexpress";"2024-11-27 13:32:32";"2";"1fhic"
"664fe15b-e42d-4f22-ad69-ddedc939ce39";"73dfdf7b-41df-4ad7-aed5-5628e0b73fb3";64.72;"5493644431623667";"mastercard";"2024-11-18 13:58:23";"3";"1fhic"
"66bc734f-8c30-4782-a970-46f71a6b97d2";"d5c895ee-bb1a-4942-aa04-bcefc75a34bd";231.58;"4017957918054473";"visa";"2024-01-29 11:57:53";"2";"1fhic"
"67080c97-0cc3-496a-9925-b6cad546b920";"0c398675-886d-4a1a-87ac-6a4b3490e816";35.15;"374288261758717";"americanexpress";"2024-10-03 05:41:40";"2";"1fhic"
"6726ce87-0e26-4d81-884f-9f0e53334eb5";"a71bbdff-7712-4056-ac4a-e3d3929092d2";33.3;"348827853401997";"americanexpress";"2024-02-28 20:44:06";"1";"1fhic"
"672920ce-ff86-4844-a3ed-c2d3d8ca068c";"168e61fe-dd7a-45e2-ba1c-09cf49146769";137.96;"374283255092090";"americanexpress";"2024-06-23 19:24:22";"3";"1fhic"
"68093b45-b68b-4a8f-85a7-552ed1c96d26";"d408f83b-a255-4fbb-8eee-394b6607df34";229.69;"374622139612799";"americanexpress";"2024-01-11 16:48:15";"2";"1fhic"
"68395eeb-a7ac-4c02-a12d-f409f89ab353";"397ccd80-c26f-4466-b3a5-d99ba6cfbd97";112.54;"4017959542341";"visa";"2024-11-28 22:00:08";"3";"1fhic"
"684ee28e-1677-40e1-8a9c-5ab22181f1c3";"f2f71ff4-9734-4c79-807a-21da9ee1a76d";243.34;"5100130055337904";"mastercard";"2024-11-17 15:57:53";"2";"1fhic"
"6897fa50-baf9-4d3d-9c5c-16a8d4d80e84";"a641d21a-4343-43ea-a47d-dd3b312041e2";110.79;"4041375828660695";"visa";"2024-12-25 07:45:05";"2";"1fhic"
"68989c11-4aec-4dfd-b17a-d7904ad19572";"813f0ec8-6449-4afd-90d8-77a7f2797c91";75.3;"4041591150646587";"visa";"2024-07-21 12:20:25";"2";"1fhic"
"68ad4375-c377-4545-8d40-6f6504837a5f";"9431de06-cc5d-4f3e-82b3-724f41ceb069";53.15;"4998168584234";"visa";"2024-07-19 09:45:12";"1";"1fhic"
"68b5135d-2151-42c6-bcdc-5f3203bf1a65";"e96fabcb-b4ac-4759-88e2-4d4d67c05c6a";160.66;"5568584988137481";"mastercard";"2024-10-24 18:09:08";"2";"1fhic"
"68c0bcec-239d-4585-a168-734aab555246";"98b34353-07e2-475b-b284-93c932fcab70";180.77;"4.04159E+15";"visa";"2024-06-12 23:10:08";"3";"1fhic"
"68c251d5-1537-4117-9b11-caba1d92bcaf";"560f5dcc-e220-471c-b0d2-eea040641a38";87.2;"5048378467810043";"mastercard";"2024-12-24 20:31:25";"2";"1fhic"
"68eac691-876b-4fca-9425-3661f968ead3";"dc74cf32-f956-4477-8621-d614dd37f7c0";90.18;"5512944639723765";"mastercard";"2024-01-06 17:04:59";"3";"1fhic"
"68f0f4b4-050a-43c4-b3e5-c31ba9d45e27";"17142884-3f15-4425-931d-90b2a1f6f4ca";35.75;"5100138934375656";"mastercard";"2024-11-28 15:57:09";"2";"1fhic"
"693f8df2-5283-422f-b7e0-0d3254f68791";"28175bd2-5660-430c-a92d-e09814719abd";52.53;"337941339499138";"americanexpress";"2024-01-25 10:43:20";"2";"1fhic"
"696eb3e1-6916-4ba2-94bf-7c9367b34787";"ac5ec78d-afa8-4935-9a36-febf309fa57a";165.79;"374283072504400";"americanexpress";"2024-03-30 15:26:49";"1";"1fhic"
"6adb9d3c-29e7-4b6a-85e8-2bfc6bfd839f";"86ce0503-fd2d-447a-92dd-cc6753e7789d";119.28;"374288045359790";"americanexpress";"2024-07-07 03:42:37";"2";"1fhic"
"6afaff5b-c741-487a-bb9b-52f68e2721e7";"fead0003-0989-4218-8ccd-32f6597e0336";243.22;"5010120562708092";"mastercard";"2024-11-03 12:27:33";"2";"1fhic"
"6b0f1c19-c674-4cdf-aa8c-9d6129ddccb5";"b9e581a2-91aa-43e9-a9ed-8fb4bc274ce1";59.53;"374622540282703";"americanexpress";"2024-03-21 11:58:18";"1";"1fhic"
"6b561525-c511-4e74-9ae0-3ef95ca2d45d";"9faf9372-2656-490f-a7fc-a73b6b62f250";15.05;"5.51986E+15";"mastercard";"2024-01-20 22:00:26";"1";"1fhic"
"6ce72a9e-e445-4726-b792-56d02857f269";"283041ef-fb9c-48ac-b79a-d71d3418cfe1";110.91;"4041377747763873";"visa";"2024-01-15 04:04:13";"2";"1fhic"
"6d3f8021-f8b4-420e-ab2d-16a985628848";"8acbd5f0-381c-4f41-9e31-87a3c1e81d3d";206.78;"4017957128978";"visa";"2024-10-27 01:15:09";"2";"1fhic"
"6d6f3724-ebaa-4bec-8b9b-04353b1e57c6";"a21ed545-a689-4599-b3a3-d2a219f8aed1";113.15;"5007666696005917";"mastercard";"2024-06-03 09:31:43";"2";"1fhic"
"6d9d074e-d739-4a9c-bd45-484a49601d17";"57909606-22be-49cf-94d7-82020b306b7b";179.11;"5544962449643827";"mastercard";"2024-04-29 21:48:32";"3";"1fhic"
"6da2e122-8d90-4c84-95c7-2a2ed9915528";"a2038db9-1c4a-4c2b-af1e-9d9f63e8bae2";54.66;"348754315871668";"americanexpress";"2024-10-20 12:06:15";"2";"1fhic"
"6dcff7d7-8ffb-4441-995d-4bd941ed9a09";"70f3aac2-57fb-404f-b51e-6fc7512ffb19";137.95;"374622058227652";"americanexpress";"2024-06-12 14:47:56";"1";"1fhic"
"6dfcc144-7ed8-410a-b7f4-4c5192b14615";"953cfd0c-5684-47c5-9dd5-a1bde8e819ac";195.97;"5100174826674138";"mastercard";"2024-12-28 15:01:52";"1";"1fhic"
"6e3b36b8-20fc-423b-ad60-2dc8c7254d1c";"aa719363-84de-49dd-b983-9ed4bd8562ad";221.98;"4041590002633918";"visa";"2024-12-11 10:22:53";"2";"1fhic"
"6e3c799e-7a66-413e-bce3-5c20d1b7ca1f";"5c99fb49-5974-42db-93cd-81380ea056b4";74.49;"374283721649358";"americanexpress";"2024-06-21 21:06:23";"3";"1fhic"
"6e98543d-b27b-49a2-be5b-04ca1412baa1";"3ef7c852-2781-48b3-82b7-1a079ea7919f";121.17;"374283632271524";"americanexpress";"2024-08-20 19:07:24";"3";"1fhic"
"6f589e42-491f-4309-a9e1-b24386bf34e0";"66138c83-c4f2-49dd-8211-9850ee0d67e3";83.09;"5100173575060887";"mastercard";"2024-07-02 13:32:53";"2";"1fhic"
"6f933651-62f7-4bbe-9046-a96056090788";"1d79a361-99d6-4963-a5db-b851095c4f28";134.3;"4041597914035";"visa";"2024-08-14 02:18:51";"2";"1fhic"
"6f9c57c5-429e-47f0-9b11-418fbabd8246";"f9108993-2ca3-40e9-ba5d-3fdd7216b7bf";92.83;"4041592156335";"visa";"2024-05-13 12:51:30";"1";"1fhic"
"6fa376f8-596b-4f75-af62-5f7392946271";"67a269de-ad13-456f-bfd0-abae46c18613";163.0;"5100145407105031";"mastercard";"2024-03-30 02:52:51";"1";"1fhic"
"6fbe53e6-8a8e-453c-aa67-5ef1b707d9cc";"d369c699-b88e-429d-96cc-14f8637b4d93";71.68;"4.04159E+15";"visa";"2024-10-07 01:40:35";"3";"1fhic"
"6fe537a2-d231-4446-99fa-d38679d7e702";"16cf2566-c265-4981-8ce7-53ed7c61611c";74.64;"374283107496077";"americanexpress";"2024-12-25 21:32:45";"2";"1fhic"
"70126c11-3137-4a6f-a366-cc41bf00cd91";"bd675dfb-fd11-4994-933b-6f1544fd5017";153.14;"374288665073598";"americanexpress";"2024-05-15 03:15:00";"3";"1fhic"
"702abe06-60f9-4a50-aa6c-73dbfd31f6f2";"d69d084c-151f-48d9-8ee1-40b2e9d1a150";42.53;"4041377274386";"visa";"2024-02-28 12:17:30";"1";"1fhic"
"707cbd9f-d889-48d1-963a-03ecc6cd84ce";"c601ac0e-445b-43cf-97cc-29e4b79f9e7c";226.41;"5496099579279615";"mastercard";"2024-04-25 16:21:22";"1";"1fhic"
